Date,AAPL_SMA50,AAPL_SMA200,AAPL_Volatilidade,AAPL_RSI,MSFT_SMA50,MSFT_SMA200,MSFT_Volatilidade,MSFT_RSI,GOOGL_SMA50,GOOGL_SMA200,GOOGL_Volatilidade,GOOGL_RSI,NVDA_SMA50,NVDA_SMA200,NVDA_Volatilidade,NVDA_RSI,META_SMA50,META_SMA200,META_Volatilidade,META_RSI
2012-08-29,18.43434944152832,16.00298285484314,16.5923779625719,79.45062095108773,23.911901588439942,23.356581106185917,12.40865975724748,57.93739576679431,15.370039348602296,15.222761282920835,15.883985591105713,77.3611248524563,0.3119621044397354,0.3211040730774402,23.44256838725366,40.57999689706873,25.60535015106201,33.95288928985596,58.24956071875221,38.07737728295665
2012-08-30,18.482923202514648,16.04608901500702,17.462282156175153,71.47814913342226,23.90540859222412,23.373667402267458,13.132983904258005,52.036597500303365,15.421785488128664,15.231290431022645,16.472725397316196,72.18754334263559,0.312237154841423,0.3210307262837887,24.16521995301972,37.333478957079706,25.35668315887451,33.857775650024415,57.026362354810125,31.163427392774366
2012-08-31,18.537162742614747,16.087966408729553,17.453480649938395,69.31179253762318,23.919440307617187,23.39204571723938,13.61508234355684,60.75041237718332,15.481335582733154,15.239800968170163,16.083763518305805,66.76040956752362,0.3127826678752899,0.3209333118796348,24.195475837889703,31.2503828723238,25.08277172088623,33.75754355430603,58.31951792899901,27.98504336493258
2012-09-04,18.59460647583008,16.131918020248413,17.560363145436913,71.79712062172425,23.91771556854248,23.41133031845093,13.471839861779914,53.93952681972377,15.535759258270264,15.248440656661987,15.351991715685616,58.81532727614732,0.3129110234975815,0.32078432649374,29.967948713726106,24.904576825245314,24.778249015808104,33.65567156791687,54.689134514554304,31.46850500323832
2012-09-05,18.65599090576172,16.176259450912475,17.840096119456952,69.09653760119431,23.92916301727295,23.43269034385681,13.335462870185038,52.94111993659843,15.595378875732422,15.258356976509097,15.39585120058604,59.49295394482848,0.3132456701993942,0.3206995198130608,28.890357864842983,27.16583962021727,24.510300788879395,33.55802354812622,55.69088775330289,31.754861920391733
2012-09-06,18.720257720947263,16.22188084125519,17.768081297990108,69.25443230467629,23.95356601715088,23.45882416725159,16.78630754662577,57.89468462074254,15.662300701141357,15.271336994171143,17.403708074453288,66.02636423015261,0.3137040877342224,0.320676598995924,30.83193068882082,30.18893752815076,24.22923355102539,33.462263879776,53.66586173571116,42.69659079462489
2012-09-07,18.78555492401123,16.26901948451996,17.64010158730119,66.82292016770725,23.96919853210449,23.484535245895387,17.551571479395903,50.642618132530906,15.73028045654297,15.286886405944824,17.4911080426467,67.01464800557058,0.3138232773542404,0.320535636395216,31.6970843466824,28.070523602988573,23.965857162475587,33.36660359382629,53.67619238731256,49.35541924256283
2012-09-10,18.843459053039552,16.312367911338807,20.5905098091102,48.754563698032094,23.985282745361328,23.51015006065369,17.732148907909032,49.74740013290287,15.798066577911378,15.301884446144104,17.941637125075864,64.16952102796685,0.3138416141271591,0.3203293491899967,28.84147115131625,26.93631982236566,23.716394996643068,33.270098524093626,53.31476085898035,37.06890276385317
2012-09-11,18.891100540161133,16.356820092201232,20.70577713874097,52.52198695977442,23.9916939163208,23.537297592163085,17.69713096997724,49.87410874646476,15.853761882781985,15.317045168876648,18.771129550902824,62.38263545610437,0.3136674135923386,0.320214744657278,29.409798016820982,31.06819606737554,23.484425010681157,33.17667446136475,52.82462959367791,53.06122537790434
2012-09-12,18.93917377471924,16.40317063808441,20.743121452693774,50.53367528123648,23.99842136383057,23.565070848464966,17.68950229782237,53.22588617268275,15.908607769012452,15.332926173210144,16.60919784940951,58.0380201959763,0.3137315899133682,0.3201631720364093,29.284100138629626,33.644805679816855,23.288830757141117,33.09070444107056,59.94086621637881,63.23273055749663
2012-09-13,18.991059761047364,16.449625635147093,21.53205209375392,60.92339257100941,24.004530715942384,23.59125108718872,17.71269142095005,59.44453325391335,15.967328243255617,15.347561573982238,17.591331151216455,64.6200359548422,0.3136765843629837,0.3200313784182071,29.21885733069586,39.394195430855405,23.08031620025635,33.00364116668701,56.583581729186,60.85475575454534
2012-09-14,19.04162944793701,16.497768459320067,21.63163214579624,63.91040701594888,24.01590557098389,23.61862714767456,17.896198161053984,59.10376680144612,16.023838233947753,15.363302264213562,17.538712637733372,65.24903847531867,0.3137590998411179,0.319908752143383,29.59130688042014,36.61988016012834,22.89207660675049,32.92298836708069,58.95817141880587,68.21381316666137
2012-09-17,19.099754905700685,16.545841770172117,21.755233860695125,62.435604107482575,24.03537410736084,23.64310546875,16.717203690162968,57.55818271806501,16.08543493270874,15.377036089897157,17.462128113299944,71.98495605278636,0.3137866020202636,0.3196600602567196,29.640363397763554,35.01694660004185,22.68912776947021,32.83995028495789,54.81934668897617,66.16645882854704
2012-09-18,19.154358863830566,16.593376655578613,21.164376534774696,63.81057700744809,24.057378692626955,23.668638706207275,16.6852616330418,58.06454775396561,16.151139698028565,15.39001486301422,17.702430405259324,72.06631831270248,0.3139378798007965,0.3193999083340168,29.827578210822963,37.6667364449235,22.48438995361328,32.75865146636963,52.352036305433145,66.88920484025653
2012-09-19,19.212484016418458,16.640674700736998,19.551908860747133,64.75634187402613,24.081432762146,23.693887691497803,16.645754164427853,55.68189295805223,16.22356544494629,15.403320231437682,17.91783219175367,71.59581115949041,0.3143458712100982,0.3191695533692836,30.281174601201187,40.25562343729944,22.321792335510253,32.68440916061402,54.080024506525305,74.16381530337635
2012-09-20,19.270828590393062,16.686964359283447,18.85049271291882,69.17742258285641,24.118859481811523,23.71885458946228,17.185311215813822,65.73817619701371,16.30152000427246,15.416045651435851,17.368615985239533,77.08828859820989,0.3148042893409729,0.3189552433788776,30.31773255433833,42.5675936858677,22.15521915435791,32.606688280105594,52.78042410525951,68.69656715533515
2012-09-21,19.333327331542968,16.733772225379944,17.875273710610514,69.18423463433203,24.162765617370606,23.74293972969055,17.17326082125552,55.52250508765739,16.382743186950684,15.42973351955414,17.225730853177478,77.72745086086024,0.3153864765167236,0.3187730225920677,30.38000130653835,44.00012135370052,21.997193336486816,32.53030913352966,52.74892521388461,77.90698530699811
2012-09-24,19.386582946777345,16.779458441734313,18.24627272001867,58.74988967018741,24.18806106567383,23.76562238693237,17.523337242321553,55.85587136042773,16.46861093521118,15.445379824638367,18.114793097385085,84.33491082527804,0.3158907359838486,0.3185999710857868,29.54788886742761,58.40709848381117,21.79981014251709,32.443643407821654,62.88834641577912,64.7969160640841
2012-09-25,19.42828369140625,16.82231143474579,20.511502933610625,51.60812928784736,24.2063325881958,23.787530651092528,17.798844640924205,50.0,16.55516414642334,15.46191032409668,18.190695526324856,84.41966016755262,0.3162620544433593,0.3184532774984837,28.891949219083063,51.82177667443637,21.64138675689697,32.354443311691284,63.64106287427309,58.50000949958672
2012-09-26,19.46493049621582,16.86346155166626,19.905591733486048,44.73069916935914,24.21759830474853,23.8073855304718,17.88105596628505,30.201456293175355,16.64295427322388,15.477562818527222,16.878848072248196,81.78505700833136,0.3166333681344986,0.3182561582326889,28.89358444960784,37.99125621007807,21.49290214538574,32.26693280220032,63.52814084064058,58.33335099580705
2012-09-27,19.511707725524904,16.907309222221375,21.693228463017515,50.37536215126224,24.21616691589356,23.82794447898865,17.87615386125261,34.74916539051243,16.73025260925293,15.493844957351683,16.73007984446282,80.95421094276699,0.3167342191934585,0.3181129030883312,29.16456339607947,47.08728182069502,21.31817928314209,32.177931480407715,63.81983008120694,56.5429860454255
2012-09-28,19.54508441925049,16.949469766616822,22.9227869239196,51.91695470129876,24.204854049682616,23.845926961898805,18.38839393339162,32.60894580244276,16.81044744491577,15.509848895072937,16.487268977238166,84.46421552159816,0.3168029820919036,0.3180223658680915,29.233159640118,51.49998829810195,21.17227870941162,32.09558910369873,67.10378765234097,62.48905049086095
2012-10-01,19.579826698303226,16.991761798858644,22.734998170374546,49.49686609747111,24.19795642852783,23.863496799468997,18.288052512770893,28.04040726730608,16.885436401367187,15.527695775032043,15.799009720453196,95.394415189914,0.3169450908899307,0.3179696479439735,29.084852184766568,42.233141457749504,21.037708320617675,32.01488661766052,67.10740395468025,61.51079670576216
2012-10-02,19.61600746154785,17.034530410766603,22.74765108833904,46.214136123286245,24.207105293273926,23.88186307907105,17.328735735381702,32.0511319237001,16.955716171264648,15.544765253067016,16.30636234018438,91.25153816371044,0.3170321893692016,0.3179364128410816,29.179104486826805,39.28600095658041,20.908902473449707,31.93557557106018,63.265091376616525,56.767700851967085
2012-10-03,19.66004196166992,17.07851418018341,22.806831767239505,44.70841654712555,24.22151203155517,23.899305047988893,16.97478747493246,32.91109013707097,17.032677211761474,15.561721725463867,15.846944803596893,90.05372682887499,0.3171238732337951,0.3178825491666794,22.87973428726357,33.99997659608219,20.777313537597657,31.85407796859741,63.353084185617504,55.53357476384292
