cd_papel,ATR,Coef_Variacao
520,0.11948219725872544,1.994541697530449
521,0.000863669064748203,3.800865242977493
522,0.013588663736263737,4.015119983361504
523,0.07678475568817607,1.6341343238387904
524,0.015714285714285705,0.3846922315193494
525,0.009082523809523811,4.372841970730367
526,0.40407665505226487,0.5006634201400684
527,3.273214285714284,0.4267991520451612
528,0.13389833839918946,4.695720141033519
529,2.325581395348581e-06,4.355558079849266
530,0.0018584489795918336,2.2919414009360852
531,0.0011114982119329944,6.678152492488753
533,0.03630877976190476,9.751620496440712
534,3.2591836734693895e-05,2.036538810612665
535,0.00014306044376434586,7.637647714161416
537,0.47251800579150577,0.8544593594165178
538,5.098455598455594e-05,6.9851253759228085
539,7.392857142857137e-05,5.60330876987029
540,0.07525582720588235,3.6996701045694835
542,0.001576621401412277,8.25552491159808
543,0.00035714285714284955,2.3629774246453836
545,0.18513578461538463,0.5141831562252148
546,0.019207589285714283,0.25593415857572394
548,0.0017855072463768109,3.234476733695552
549,0.39596212035995504,0.8286860158000238
550,0.012632581168831168,0.8820732271438295
551,0.004005102040816327,4.620967625812805
552,0.003084469305794606,7.932673957302033
553,0.0008998397309062129,6.270866320003358
554,0.12906451612903228,1.7735156889082975
555,0.11697589665653495,1.448564283592807
556,0.004761904761904745,1.8811928499040107
557,0.04123347142857143,2.6001933909274095
558,0.4134609000825764,2.2129986760440845
559,0.3359453543483122,0.6474908246062256
560,0.03442921892525748,1.0381941385586353
561,0.0021693548387096786,4.415097952735172
562,0.017944909532811228,9.75662898213349
563,0.2221762087912088,0.5503633582301687
564,0.07424710424710425,5.360441534827128
565,0.17067976888260256,2.419795233468182
566,0.5203335301062575,5.081730981982352
567,0.45258186995728517,5.329823328754754
568,0.0011852482269503549,3.543805407814709
570,0.009294642857142855,2.967951789187953
571,19.672342571428572,1.1563511123622379
574,0.34222605224779656,0.3391296591552508
575,0.10827796473181484,0.600382535256482
576,0.2842585895117568,2.173961409324454
577,0.007329285714285713,0.44541240213548733
578,0.5515646258503402,0.33524553994602135
579,2.9761904761904128e-05,1.5165120031177126
580,0.26902480206540447,2.7892023685040908
581,0.05771242383209209,9.455129757395316
582,0.35539784527332446,1.833577974754479
584,0.0007499642857142863,1.4513668871230543
586,0.0014103409090909106,3.526025102637174
587,0.0,1.9819670313594238
588,0.036184873949579775,1.4883967044125122
589,0.012819654135338348,0.7415533687633318
590,0.5132137349928405,0.8463103092065938
591,0.1565098347353532,1.404783292339778
592,0.06511904761904765,4.985554877141334
596,0.014581211943793911,3.6253282013147765
597,0.6484375000000002,3.595369355979711
598,1.5059726367346944,2.8065735027028067
599,0.0026174369747899136,3.2665228798059682
600,0.9066489795918368,4.380950603190732
603,0.0,2.0236047614194232
604,0.6066727841781874,1.943435005484127
605,4.544431818181819,4.071854202584473
607,0.3675732254937598,0.8938095051725086
608,0.021043392857142858,4.3100612356831265
609,7.79365079365078e-05,4.14146477056347
611,1.4285714285714284,2.209946157112334
612,0.00026503759398496254,5.998678882462975
614,0.000997332185886403,8.160583217080369
615,0.18237353765035427,4.442331637081488
618,0.006497380952380907,2.837160419964826
619,0.01721428571428569,2.3126193311307013
621,0.2404953526220614,0.7851287137341324
