cd_papel,retorno_acumulado,volatilidade,cluster
379,-0.987790919496375,0.9384254088911406,0
380,-0.99915,0.06369249721079148,0
381,6.000000000000688,34.802840352606815,0
382,69.41666666665915,280.6889061351432,0
383,1.2544776119402972,0.14661534229985257,0
384,-0.9973888888888887,0.1450158347356669,0
385,16.431372549020086,116.44638721465849,0
386,-0.9798181818181813,22.979301381444813,0
387,0.24093959731558123,46.9887864626981,0
388,-0.9945454545454547,0.2149550430019158,0
389,67.74999999999235,14.642134610934704,0
390,-0.9993403693931397,0.3954761510174683,0
391,-0.9949999999999998,0.1279994570366735,0
392,2.5070140280561093,0.0426034659532077,0
393,16.74074074074048,62.57476322964388,0
394,57.00000000000094,0.8066198318785531,0
395,20.567567567566375,31.757904450006468,0
396,-0.9944444444444445,0.39367367206082815,0
397,1.0351724137928726,1.5782423955312341,0
398,-0.999,0.23720939979642125,0
399,-0.9950333333333328,0.1006384541324165,0
400,-0.9935535535535535,0.060450982935153656,0
401,163.4000000000102,23.77319231120541,0
402,0.6000000000000003,0.1338962147344147,0
403,6.56111111111106,94.85620828036791,0
404,-0.9305714285714287,0.05452780899412346,0
405,-0.9959319999999997,0.1932143579849286,0
406,-0.9963503649635036,0.30671377964881824,0
407,-0.9500285714285678,0.06948257047051623,0
408,432.3333333333206,188.28181749367894,0
409,-0.9979856998978567,0.2587086959140802,0
410,-0.48571428571434205,1.836814080688738,0
411,50.25714285713903,138.58124329121884,0
412,1.1506451612902744,4.869976468438147,0
413,2.733333333333333,0.06558009580287497,0
414,0.41176470588219805,73.72695343188911,0
415,-0.9954906832298135,0.05765680643719125,0
416,1.3887561802122104,37.277868332897356,0
417,-0.9959999999999997,0.10608073751744007,0
418,0.29411764705874455,241.07264315668635,0
419,8.000000000000009,250.36956054032478,0
420,-0.9999328671328671,0.2925191509896372,0
421,-0.99855421686747,0.20847821041380696,0
422,11.038834951457877,2.262819847435576,0
423,120.1200000000075,3.8308601294066094,0
424,1.75,0.184558152145215,0
425,-0.9979166666666665,0.09665320003090075,0
426,-0.9645348837209258,0.06255043255240095,0
427,4.259259259259259,0.06186604138919297,0
428,160.91304347824348,5.123601055993564,0
429,1.7934782608694397,25.56608123178234,0
430,-0.9995900000000001,0.13333982915663822,0
431,-0.028571428571490642,24.749226448894593,0
432,-0.9915384615384621,0.10627452899598407,0
433,-0.9957264957264962,0.18437819419473853,0
434,-0.9981,0.346965133986414,0
435,1.49999999999973,95.91341298471538,0
436,-0.9628571428571447,0.3696435838338622,0
437,-0.8751000000000008,0.46324129243980017,0
438,25.737142857141567,28.094169040489557,0
439,0.7727272727272565,54.67391185034447,0
440,-0.9800625,0.18599202928766256,0
441,-0.9973417721518989,0.07645756287153375,0
442,-0.994176706827309,0.10787705615602226,0
443,1.327586206896631,2.280005459298354,0
444,-0.9993846153846154,0.24045957355036765,0
445,-0.9714444444444408,0.21920233133049233,0
446,-0.541395348837163,0.28595023448592083,0
447,3.333333333333333,1.0501812502783576,0
448,-0.9945042866564082,0.24649670887426045,0
449,-0.9962500000000003,0.05520479421784881,0
450,-0.996288888888889,0.0935769551311538,0
451,-0.9929999999999997,0.41605512186592625,0
452,-0.9863499999999995,0.18292225162093675,0
453,-0.9993631368631369,0.13929227202808683,0
454,-0.9964183673469389,1.3335028420877184,0
455,185.39068046597933,26.864458578543996,0
456,18.99999999999779,40.966113923955284,0
457,-0.9878260869565216,0.25014121547371937,0
458,1.0000000000001772,55.758266275328104,0
459,-0.9982352941176474,1.5308147208162122,0
460,-0.9943333333333326,0.26855765539147813,0
461,-0.95477076923077,0.22849375298530347,0
462,1.2427983539094645,0.24350099050215976,0
463,-0.9931598513011161,1.372750104530005,0
465,-0.9411904761904797,0.22293202272556056,0
466,-0.9964999999999996,0.14508799042935594,0
467,0.5459302325582969,12.48689287291826,0
468,-0.9613725490196108,0.11032898690252865,0
469,-0.9985799999999998,0.0715930978117418,0
470,-0.6176470588234799,13.776506473255708,0
471,-0.9991249999999999,0.9727379235997705,0
472,-0.9769374999999996,3.070060261758358,0
473,-0.9966666666666664,0.24410552338995312,0
474,-0.9981818181818182,0.22229947411917858,0
475,2.3522727272726787,53.57788473059303,0
476,76.36700759956567,4.877163228646468,0
477,-0.9985000000000002,0.6267046585932524,0
478,-0.9984615384615384,0.15740531437234215,0
479,0.4000000000001489,3.6395945619739423,0
480,-0.99475,0.40316954884798534,0
481,110.53061224489672,173.69850437007662,0
482,-0.9977493606138108,0.23168435209643595,0
483,-0.99859375,0.37945856260647776,0
