cd_papel,retorno_acumulado,volatilidade,volume_medio,negocios_medio
257,-0.5549936788874825,0.058914040281948486,4923142.486749482,5.273291925465839
258,-0.995361988999811,0.05918143486667875,1767466.4036602052,3.451539338654504
259,-0.9563749999999976,0.06626825862254539,265145.99609538785,8.165618448637316
260,-0.9935714285714295,0.15920530055229143,808689.272421875,2.953125
261,-0.988251879699248,0.042683804570423305,15920922.466886394,4.943899018232819
262,-0.9747393857652642,0.03273400029834472,1890441.4049219375,7.027021617293835
263,0.13793103448262056,306.53905511020486,919682.1029645697,542.6435285610991
264,-0.9997012903225807,0.2305566722301592,1136444.382379135,3.590330788804071
265,-0.9155172413793105,0.08679918237721948,2696071.6647877013,31.3103953147877
266,0.3333333333334534,3.428423379109155,2597570.670335329,23.265868263473052
267,-0.9929899999999997,0.2207419918603012,22879031.356525823,7.404694835680751
268,0.522857142857186,0.4192285333894539,73719.07569832403,17.30167597765363
269,68.99999999999015,256.9807011070249,46061.27004888268,12.85963687150838
270,-0.9805882352941181,0.479101403466272,66003.4938,1.32
271,4.655555555555555,0.09703752604749444,20316384.615384616,10.461538461538462
272,-0.9988000000000001,0.12468512748822873,226498.3343971631,1.6595744680851063
273,-0.9979,0.17751729103498032,6802975.897894736,1.6105263157894736
274,-0.9965833333333332,0.047942750697641076,36477992.53514539,9.852085967130215
275,0.5000000000000921,40.35100813775626,15712685.190467626,2.3902877697841727
276,-0.999934,0.3207341067989034,892598.3165486725,2.1238938053097347
277,-0.8968421052631679,0.3987965409517567,897698.8341213554,9.473601260835304
278,19.723684210526944,57.87527280730137,414975.47159577504,7.602340850699401
279,-0.9852910052910053,0.0385772851838033,11471250.316132573,20.708516242317824
280,-0.994615,0.11024264452685853,439397.9035335689,1.9187279151943464
281,-0.9973625766871164,0.05010262330683021,2896052.331629756,11.971039182282794
282,-0.9799999999999984,2.414439059338889,1192809.2272280245,7.707136640557006
283,16.735849056605943,41.24851551758496,599079.758586165,7.162014563106796
